0.05818827885778739  0.008878124903858921
0.0633689246495084  0.010157693927740812
0.06901081609664522  0.011820322935854236
0.07515501903600523  0.013963879492284505
0.0818462554969972  0.016511698535103987
0.089133229221464  0.019396128473088647
0.09706898016534816  0.022464912449486407
0.10571127056251399  0.025848303917744113
0.11512300536078215  0.029490300543253387
0.12537269009042074  0.03345591380991894
0.13653492949779503  0.037634523434132434
0.1486909705736004  0.04213620364092954
0.16192929392823505  0.047131957717596124
0.17634625781877972  0.05232440385110749
0.19204679951528578  0.05803422516059845
0.2091451991114306  0.06430654599262259
0.22776591133911808  0.07072206143748666
0.2480444714415808  0.0780710951665463
0.270128481698597  0.08569829525639394
0.29417868578447604  0.09407063900134814
0.32037013877878295  0.10316374449090555
0.3488934813459994  0.11313581251672296
0.37995632735853696  0.12383838705700934
0.4137847750632477  0.13504385929339052
0.4506250527908086  0.1474019750953025
0.49074531118666836  0.1608910051570154
0.5320749170311192  0.17453121659526263
0.5775245665308751  0.18988891243670533
0.6269953927567011  0.2058656700828101
0.693848032228725  0.22801535781452634
