0.09935334885633634  0.047802334032524305
0.1081990222247468  0.04917182735832221
0.11783224768114718  0.050723629136663576
0.12832314292777072  0.05291894620291607
0.13974806841858892  0.05546979962072563
0.15219018316687571  0.058638409291443226
0.16574005003768816  0.06239792120381144
0.1804962949310266  0.06652362068429589
0.19656632465369672  0.07125677729059979
0.2140671087050702  0.07668687064557948
0.23312603066715867  0.08229797145170939
0.2538818153960416  0.08907122368759744
0.2764855387634319  0.09631120109314803
0.3011017272980203  0.10423776412548234
0.3279095557305956  0.112816695737924
0.35710415115955935  0.1223318322015153
0.38889801332950547  0.13252465334138583
0.4235225613607028  0.14370198975498483
0.46122981818771236  0.15655733765129606
0.5022942449677223  0.17024182119332376
0.5470147388107788  0.18529683190886348
0.5957168083728549  0.20149339915181533
0.6487549431473343  0.21931208355073484
0.7065151937003478  0.2387065293147651
0.7694179816308216  0.25981608589441485
0.8379211597081837  0.28279242584303493
0.912523344461673  0.30809057949318563
0.9784758558783123  0.330722212408753
